state_name,county_name,year,month,log_traffic,mean
Colorado,El Paso,2017,6,5.1429304327000649,6.206666666666667
Colorado,El Paso,2016,10,5.0666836515574252,6.2064516129032263
California,Sacramento,2015,7,5.9533106726242142,6.2060869565217391
New Mexico,Bernalillo,2016,7,5.6555072363184253,6.2046153846153853
Virginia,Henrico,2016,10,5.5101265992160284,6.2038461538461549
Florida,Sarasota,2019,2,5.179215599868157,6.2035714285714283
Tennessee,Blount,2019,3,5.2964238485037765,6.2032258064516128
Massachusetts,Worcester,2019,5,4.22411851110638,6.2031249999999991
New Jersey,Essex,2019,10,6.5979005498791539,6.2026315789473685
North Dakota,Cass,2018,6,4.8575978175525654,6.2
Florida,Palm Beach,2017,7,5.6471481528707788,6.2
Missouri,Greene,2017,6,4.9809073996707731,6.2
Michigan,Kent,2015,10,5.340019528277141,6.2
Illinois,Peoria,2015,10,4.7231518059102466,6.2
California,San Joaquin,2019,3,4.2294770588731634,6.197802197802198
Missouri,Greene,2019,1,4.8643746009670386,6.1966666666666663
Wisconsin,La Crosse,2019,6,4.2690223347292333,6.1966666666666663
Hawaii,Honolulu,2016,1,6.1992213031197982,6.1959016393442621
Illinois,Champaign,2017,4,4.14903426716125,6.1954545454545453
California,Kern,2019,4,4.3290112157073688,6.1928571428571431
Louisiana,Ouachita,2015,3,4.2743657064474254,6.1923076923076916
Wisconsin,Milwaukee,2015,10,5.7469702968379366,6.1918918918918919
North Dakota,Burleigh,2015,8,4.6411467790075021,6.1913043478260876
Tennessee,Shelby,2018,4,5.5599425156589914,6.1911764705882355
Minnesota,Hennepin,2019,8,6.5722393249802691,6.1896551724137936
California,Monterey,2017,12,4.4743619760326307,6.1892473118279581
Ohio,Franklin,2016,10,5.815830017401697,6.1878787878787866
Illinois,Winnebago,2015,10,4.144667594231179,6.1875
Texas,Cameron,2019,1,4.8398989393088607,6.1866666666666665
Utah,Washington,2018,7,4.2348714585627025,6.1862068965517247
Virginia,Albemarle,2019,5,4.8379859387152333,6.1857142857142859
Montana,Missoula,2015,4,4.6539068296416986,6.1850000000000005
South Dakota,Pennington,2017,4,4.5698068176571534,6.1850000000000005
Pennsylvania,Philadelphia,2017,5,6.4120283900824262,6.1848684210526317
California,Orange,2019,3,5.9618309884771952,6.1845070422535215
Nevada,Clark,2019,9,6.6371727990766569,6.1842553191489369
New Jersey,Atlantic,2016,9,4.9096469434462069,6.184
Oregon,Jackson,2019,8,5.0108636645268056,6.1818181818181817
Virginia,Roanoke,2019,11,4.7986644542712638,6.1800000000000006
New York,Orange,2016,5,4.3562362572897673,6.18
Florida,Volusia,2016,3,4.8366468677391081,6.18
Nebraska,Douglas,2016,4,5.5239713575121705,6.18
Illinois,Peoria,2019,4,4.7674527180977728,6.178260869565217
California,Fresno,2019,5,5.2286928699303612,6.1758620689655181
Florida,Orange,2015,6,6.4970445687633491,6.1758620689655173
California,Santa Clara,2015,5,5.924575435943825,6.1754901960784325
Tennessee,Sullivan,2015,11,4.5405672078426953,6.175
Florida,Seminole,2016,4,5.3418261033796943,6.175
New Jersey,Atlantic,2019,1,4.9739356288753056,6.1745098039215689
Alabama,Madison,2018,10,5.0482475318039741,6.1733333333333329
California,Sonoma,2019,6,4.6483892882737461,6.1733333333333329
Rhode Island,Kent,2017,6,5.5124389024449734,6.1714285714285717
Nevada,Clark,2018,4,6.6219168597518365,6.1710937500000007
Maine,Cumberland,2016,5,5.1805588063786594,6.1710526315789478
North Carolina,Cumberland,2018,2,4.5236294255826328,6.17027027027027
Virginia,Albemarle,2016,5,4.7131712150806333,6.17
Mississippi,Harrison,2015,11,4.7090069296020642,6.17
Tennessee,Blount,2017,4,5.1624747904381181,6.17
Tennessee,Blount,2015,12,5.1412992337016021,6.17
Arizona,Maricopa,2019,3,6.6670158233837649,6.1697278911564624
Minnesota,Olmsted,2015,12,4.2615483384446895,6.1682926829268281
Iowa,Polk,2017,3,5.3486007835586742,6.167796610169491
Kansas,Sedgwick,2016,2,5.0250435705372425,6.1666666666666679
Florida,Volusia,2018,5,4.815145895436368,6.1658536585365864
Florida,Alachua,2016,2,4.49454417069265,6.163636363636364
Louisiana,Rapides,2015,3,4.384012727711573,6.1636363636363631
Indiana,Vanderburgh,2019,10,4.6574096491453805,6.1627450980392151
Texas,Bexar,2017,10,5.9042274334451195,6.1619047619047613
Washington,King,2016,11,6.5296892624793239,6.1614173228346454
California,San Mateo,2016,2,6.5381324293357928,6.1608695652173919
Arizona,Pima,2015,6,5.384358791254221,6.16060606060606
Louisiana,Lafayette,2018,10,4.62993940053517,6.1599999999999993
California,San Diego,2019,2,6.2340903718332017,6.15974025974026
Florida,Orange,2018,8,6.5845047943736805,6.1580645161290324
Michigan,Genesee,2018,9,4.67655644233987,6.157692307692308
Oklahoma,Oklahoma,2018,10,5.5915031343355466,6.1573170731707307
Oklahoma,Oklahoma,2017,1,5.4011109145741427,6.1557377049180326
Florida,Palm Beach,2017,3,5.8695162654457356,6.155555555555555
Oregon,Multnomah,2016,2,6.0662532262098177,6.155555555555555
Wisconsin,Outagamie,2016,4,4.6685536375330008,6.155555555555555
Oklahoma,Oklahoma,2015,12,5.4760631836378328,6.1547619047619051
Arizona,Pima,2016,6,5.3911874894908554,6.1547619047619042
Texas,Nueces,2017,12,4.7465174374146537,6.1529411764705886
Washington,King,2018,9,6.6095780828604278,6.1519230769230777
Pennsylvania,Dauphin,2018,10,5.0983529453340051,6.1519230769230768
North Dakota,Ward,2018,7,4.4488917441512195,6.1516129032258062
Texas,Nueces,2018,12,4.7402521277358476,6.15079365079365
Louisiana,Ouachita,2019,12,4.3415927807452928,6.15
Texas,Cameron,2016,10,4.8007514356639858,6.15
Florida,Sarasota,2017,7,4.8972916204477315,6.15
Florida,Escambia,2015,4,5.1408253203328229,6.15
Florida,Volusia,2015,4,4.7724830699613685,6.1499999999999995
North Carolina,Wake,2016,4,5.9506359603528729,6.1499999999999986
Massachusetts,Suffolk,2016,5,6.5043452455494721,6.1494252873563209
Utah,Salt Lake,2016,6,6.3142743386818676,6.1490445859872613
Connecticut,Hartford,2018,9,5.7014237718930181,6.1461538461538456
Nevada,Clark,2015,6,6.5945742971811292,6.145959595959595
New York,Albany,2015,6,5.3311336182272608,6.1448275862068957
Utah,Washington,2016,9,4.1475217435375971,6.1444444444444457
Ohio,Lucas,2017,10,4.287891265954026,6.1444444444444439
Florida,Broward,2016,9,6.281420876038057,6.14360902255639
Texas,Lubbock,2019,10,4.9967436425258853,6.1428571428571423
New Jersey,Atlantic,2017,5,4.9608368956234621,6.1425531914893616
Wisconsin,Outagamie,2019,1,4.7501302475055613,6.1421052631578954
Massachusetts,Suffolk,2016,8,6.5459228582564544,6.141477272727272
Virginia,Roanoke,2015,11,4.6998637307462632,6.1400000000000006
Pennsylvania,Centre,2015,11,4.3920635117184519,6.1389830508474583
Rhode Island,Kent,2017,7,5.553449729195564,6.1388888888888893
Florida,Sarasota,2016,3,5.1912134010128081,6.1375
Illinois,Champaign,2017,5,4.1774210574831692,6.1370370370370368
Virginia,Roanoke,2015,9,4.7108617154499877,6.1363636363636358
Florida,Broward,2017,6,6.4199968641578851,6.1362962962962966
South Carolina,Charleston,2016,4,5.5177644645831823,6.1355932203389836
New York,Erie,2015,11,5.5521338390887571,6.1344827586206891
Louisiana,Ouachita,2017,12,4.2158489761114541,6.1333333333333337
Virginia,Roanoke,2016,5,4.72966685493259,6.1333333333333329
Nebraska,Douglas,2016,8,5.5539521685851465,6.132758620689656
Tennessee,Blount,2017,10,5.289595640804472,6.1325
Wisconsin,Dane,2019,9,5.284399147642687,6.132307692307692
Florida,Lee,2015,1,5.9289925970012725,6.1307692307692312
Kansas,Sedgwick,2018,1,5.0819087187374548,6.1305555555555555
Arizona,Maricopa,2018,3,6.6496195885300144,6.13046357615894
Wisconsin,La Crosse,2016,12,4.0987821243146918,6.13
Wyoming,Natrona,2016,6,4.2452411489044595,6.129999999999999
Oregon,Jackson,2016,3,4.7822575736633013,6.1285714285714281
South Carolina,Charleston,2018,10,5.6103790580577977,6.1269230769230756
Massachusetts,Suffolk,2016,4,6.4679769882093066,6.1267080745341627
California,Monterey,2019,6,4.6358455081701937,6.1260869565217382
North Carolina,New Hanover,2017,8,4.90187225682368,6.1259259259259258
Connecticut,Hartford,2016,3,5.68821864723342,6.1256410256410252
Minnesota,Olmsted,2016,4,4.2797125608209257,6.125
Arizona,Maricopa,2017,4,6.5907242763687579,6.1249134948096895
Illinois,Champaign,2015,10,4.27600198996205,6.1244444444444452
Alabama,Madison,2017,5,4.9775544260693829,6.1235294117647054
Texas,Tarrant,2016,4,6.6992958634944868,6.1233333333333322
Wisconsin,Milwaukee,2018,10,5.7745884906942626,6.1226277372262778
New York,Onondaga,2019,11,5.3202460169325052,6.1225000000000005
Oregon,Lane,2017,2,4.8218016523742646,6.1225
California,San Joaquin,2017,5,4.20115122765526,6.1219780219780215
New Mexico,Bernalillo,2019,7,5.70918258435145,6.1216981132075476
Nebraska,Lancaster,2016,8,4.44399792707814,6.1214285714285719
Iowa,Polk,2016,12,5.2830704484536053,6.12121212121212
Indiana,Vanderburgh,2018,4,4.5727206179833937,6.120000000000001
Idaho,Canyon,2017,11,4.9962795778135662,6.12
Alabama,Montgomery,2015,12,4.4818437714183785,6.12
Michigan,Genesee,2016,6,4.7925457666571791,6.12
Wisconsin,Dane,2019,5,5.29828965594093,6.1187499999999995
California,San Mateo,2019,7,6.7393039323997561,6.1161290322580637
Arizona,Maricopa,2017,3,6.6394578009791489,6.1161073825503358
Wyoming,Fremont,2017,7,5.495745481693576,6.1159420289855078
South Carolina,Charleston,2016,9,5.4992511951168552,6.11578947368421
Texas,Tarrant,2018,9,6.7037137712735761,6.1148148148148147
Florida,Broward,2018,2,6.4473343501263187,6.1147540983606552
Virginia,Roanoke,2017,2,4.6146125122726467,6.1142857142857148
Connecticut,Hartford,2016,5,5.7263106406767017,6.1135135135135128
Louisiana,Jefferson,2016,6,5.9923444936936674,6.1133333333333333
Nebraska,Douglas,2019,6,5.6779662830724931,6.1129629629629632
South Carolina,Charleston,2015,12,5.4214640746918068,6.1127272727272741
New York,Erie,2019,11,5.5798190244584287,6.1117647058823525
Illinois,Champaign,2019,8,4.2555137128195337,6.111538461538462
Louisiana,Lafayette,2016,2,4.4832305869021027,6.1111111111111107
Connecticut,Hartford,2019,9,5.7071723164166253,6.1106666666666669
Virginia,Albemarle,2018,2,4.6836593040608987,6.11
South Carolina,Charleston,2019,4,5.6300055802935312,6.11
New York,Orange,2016,1,4.3425016362777287,6.1099999999999994
Florida,Seminole,2019,2,5.3523774243364475,6.1096774193548393
Tennessee,Sullivan,2017,4,4.4780900975902895,6.1085714285714294
Wisconsin,Brown,2016,4,4.6660403684877023,6.1083333333333334
Florida,Alachua,2018,1,4.5449852976427225,6.1076923076923082
Wisconsin,Dane,2017,4,5.1912161972210544,6.1066666666666674
Iowa,Polk,2019,4,5.3789263646232968,6.1057692307692317
Indiana,Allen,2018,4,4.7846600781589332,6.1049999999999995
South Carolina,Charleston,2018,5,5.6333068275606379,6.1046153846153848
New Jersey,Atlantic,2018,11,4.9927743642553555,6.1021739130434787
Arizona,Mohave,2016,7,4.216377057988173,6.1
Florida,Seminole,2016,3,5.4119293249675184,6.1
Florida,Alachua,2016,4,4.5476024297856812,6.1
New Mexico,Bernalillo,2018,7,5.72332758142888,6.09855072463768
Arizona,Pima,2017,3,5.5253428770568647,6.0982142857142856
North Dakota,Cass,2017,4,4.7833460674766748,6.0966666666666667
Pennsylvania,Erie,2017,4,4.1408535813227223,6.0966666666666667
Washington,King,2016,9,6.5777726217262442,6.0960317460317448
Florida,Volusia,2019,8,4.75356773959338,6.0958333333333341
Ohio,Franklin,2017,3,5.8377929124940957,6.0954545454545457
Texas,Bexar,2018,1,5.8432097231161571,6.095
North Dakota,Burleigh,2018,11,4.6811417001510751,6.0937500000000009
Florida,Hillsborough,2018,8,6.208248353510851,6.0927272727272728
North Dakota,Cass,2015,1,4.8823708285681109,6.0926829268292693
California,Humboldt,2019,8,4.27731117917403,6.0909090909090908
North Dakota,Cass,2019,1,4.8668837150376563,6.0903225806451617
Florida,Volusia,2019,4,4.8111324434810117,6.0900000000000007
Nebraska,Hall,2017,3,4.1002326519645065,6.09
Ohio,Summit,2017,4,5.07291131585408,6.0897959183673471
Wisconsin,Outagamie,2016,12,4.6473536249014664,6.0888888888888895
Florida,Escambia,2015,5,5.1906873937549056,6.0888888888888886
Florida,Duval,2015,9,5.6332401384749273,6.0886363636363638
Washington,King,2017,5,6.5923620982742133,6.0883720930232563
Texas,Lubbock,2019,9,4.9363629195977445,6.08695652173913
New York,Albany,2016,5,5.38440359797132,6.0866666666666678
Arizona,Yuma,2015,2,4.1397531856953531,6.0857142857142854
New Jersey,Atlantic,2018,4,4.9808483999761943,6.0857142857142854
California,San Diego,2015,11,6.2169147772474647,6.085245901639345
South Dakota,Minnehaha,2019,3,5.0133850177496857,6.0846153846153843
Florida,Lee,2016,12,5.9143637869398011,6.083333333333333
Oregon,Multnomah,2018,7,6.30341271847465,6.081818181818182
Texas,Nueces,2018,1,4.6824339080292718,6.0818181818181811
Florida,Pinellas,2015,12,5.1667349307171975,6.0815789473684205
Montana,Yellowstone,2018,6,4.9249973460805174,6.0814814814814815
Illinois,Peoria,2016,12,4.7008940037108058,6.08
Michigan,Kalamazoo,2016,9,4.4388744689064454,6.0799999999999992
Wisconsin,Brown,2017,2,4.5732430321841235,6.0789473684210522
Florida,Alachua,2019,2,4.5904851613342652,6.0787878787878782
South Dakota,Minnehaha,2017,2,4.9227929059008426,6.0783783783783791
Florida,Palm Beach,2015,3,5.8656215016026811,6.0765957446808514
California,Kern,2017,4,4.2331992415847735,6.0761904761904759
Tennessee,Davidson,2017,1,5.9792756031125815,6.0760869565217392
Louisiana,Rapides,2018,2,4.3046843659743859,6.075
Rhode Island,Kent,2018,4,5.59474713466463,6.075
Michigan,Kent,2016,9,5.3409435636572447,6.075
Wisconsin,Dane,2016,7,5.20105009640593,6.0733333333333333
Ohio,Cuyahoga,2017,4,5.860496120879132,6.07125
Georgia,Paulding,2016,12,5.3454560720449731,6.07
Virginia,Albemarle,2019,1,4.7135409418501917,6.0699999999999994
Ohio,Summit,2017,5,5.0880829065282818,6.0686274509803919
Florida,Pinellas,2018,9,5.0860820781904037,6.0684210526315789
North Carolina,Guilford,2019,2,5.1428773039786888,6.0678571428571431
Washington,Spokane,2016,7,5.4858108308483091,6.0677419354838706
Louisiana,Jefferson,2016,12,5.9717085356362833,6.0666666666666655
Wisconsin,Milwaukee,2019,9,5.7368289876039738,6.0664000000000016
Florida,Alachua,2019,12,4.68293890166978,6.0649999999999995
Illinois,Rock Island,2019,10,4.8073117351942276,6.0645161290322571
Washington,Yakima,2016,8,4.0465341827509693,6.0641791044776108
Illinois,Champaign,2017,10,4.3377586714934173,6.0622641509433954
Virginia,Henrico,2018,10,5.5897385432185454,6.0608695652173914
Virginia,Roanoke,2015,12,4.64745143456854,6.0607142857142859
Louisiana,Ouachita,2016,12,4.24816951330681,6.0545454545454538
Texas,Hidalgo,2016,2,4.7034891305761484,6.0538461538461528
California,Fresno,2017,4,5.0977153164758082,6.0533333333333328
Colorado,Mesa,2015,11,4.5275654607077209,6.0525
Arizona,Pima,2018,12,5.5100138811948423,6.0522388059701493
New York,Monroe,2016,5,5.3277123573436471,6.0521739130434788
California,Sonoma,2016,2,4.3123677947159731,6.0517241379310338
Kansas,Sedgwick,2016,4,5.0999187818417377,6.0514285714285707
Iowa,Polk,2019,8,5.4015108237892226,6.0514018691588776
Nevada,Clark,2015,7,6.6105381602989155,6.0513089005235594
Arizona,Maricopa,2015,3,6.6404675234231858,6.0506944444444448
Florida,Escambia,2017,10,5.1726525453528716,6.0500000000000007
Tennessee,Blount,2015,10,5.2276656464376288,6.05
Louisiana,Rapides,2018,10,4.3092467972536719,6.0499999999999989
California,Monterey,2019,11,4.5842520488858662,6.0494736842105263
Ohio,Lucas,2016,9,4.1874925189804255,6.048571428571428
California,San Luis Obispo,2019,4,4.6508803750115106,6.0475
Florida,Broward,2015,2,6.3365199705184114,6.0474999999999994
Michigan,Kalamazoo,2019,6,4.0089832038154718,6.0466666666666669
Florida,Seminole,2015,8,5.3102662408588559,6.0461538461538469
New York,Onondaga,2016,8,5.2659375190169886,6.0452380952380951
Pennsylvania,Dauphin,2018,9,5.0316992431895162,6.044827586206897
North Carolina,New Hanover,2015,2,4.6834613124997295,6.0444444444444443
North Carolina,Buncombe,2019,3,5.0835742796739911,6.0444444444444443
California,Sonoma,2016,11,4.4684950245070691,6.043333333333333
Florida,Escambia,2018,2,5.0901027940108978,6.041666666666667
Florida,Palm Beach,2019,8,5.668966141502108,6.0416666666666661
Illinois,Peoria,2015,12,4.7015852528828876,6.04
Florida,Duval,2019,8,5.7769494887655686,6.0399999999999991
Oregon,Multnomah,2016,4,6.146696279323665,6.0399999999999991
Tennessee,Sullivan,2018,12,4.5062749712869747,6.0399999999999983
Nebraska,Douglas,2018,11,5.6122846609048276,6.03921568627451
North Dakota,Cass,2018,7,4.9152573336948082,6.0387096774193552
Wisconsin,Dane,2016,10,5.2492375032984251,6.0384615384615383
Iowa,Polk,2015,5,5.3126152396973456,6.0363636363636353
Tennessee,Blount,2017,3,5.1856016431747074,6.0333333333333332
New York,Erie,2017,10,5.6252187896830135,6.0333333333333323
Wisconsin,Brown,2019,8,4.8254845391048482,6.032258064516129
Idaho,Ada,2017,2,5.3915331740963728,6.0307692307692307
Illinois,Champaign,2019,5,4.2770588357551071,6.0304347826086948
New York,Orange,2016,10,4.413869506509096,6.03
California,San Luis Obispo,2018,1,4.48910028696896,6.029838709677418
Florida,Alachua,2017,1,4.5219353022483,6.0285714285714294
Montana,Missoula,2016,5,4.7839392928110058,6.02741935483871
Louisiana,Lafayette,2016,8,4.52409740136345,6.0272727272727282
Oregon,Lane,2018,7,5.0342433157226569,6.0270833333333336
Wisconsin,La Crosse,2017,12,4.1455692977929894,6.025
Nebraska,Lancaster,2016,3,4.4426835417664616,6.0249999999999995
Florida,Pinellas,2015,1,5.0423707197104681,6.0249999999999995
Pennsylvania,Centre,2015,4,4.34896651180206,6.0245614035087725
New York,Onondaga,2018,7,5.3395965131707461,6.024390243902439
Montana,Yellowstone,2017,11,4.8176446855095776,6.0214285714285705
Alabama,Montgomery,2015,11,4.4571700997846193,6.0200000000000005
Montana,Missoula,2019,9,4.9111629374739341,6.0200000000000005
Michigan,Kent,2018,4,5.4155525776293327,6.02
Idaho,Ada,2016,7,5.4871553508254971,6.02
Florida,Duval,2016,9,5.6455755227113489,6.0194174757281553
California,Santa Barbara,2016,3,4.6857954624316092,6.018987341772152
Florida,Seminole,2018,11,5.3860814141333657,6.01875
Oregon,Multnomah,2019,8,6.28565203337986,6.0181818181818176
Arizona,Maricopa,2015,6,6.5857293449806686,6.0167315175097276
South Dakota,Pennington,2018,7,4.8804133998779164,6.0166666666666675
Washington,Yakima,2016,9,4.0241571544596724,6.0161764705882348
Arizona,Maricopa,2016,4,6.5755898432295,6.01602787456446
Florida,Orange,2015,1,6.48010098197752,6.0147058823529411
New Jersey,Mercer,2018,3,4.7060175688990071,6.0134615384615389
New York,Queens,2019,1,6.8256426267789747,6.01304347826087
California,San Mateo,2017,3,6.62649865580486,6.0129032258064514
Louisiana,Jefferson,2016,1,5.9162011945885329,6.0117647058823529
Tennessee,Sullivan,2016,2,4.4311224224012324,6.01111111111111
Pennsylvania,Westmoreland,2018,1,4.3351769727700269,6.0105263157894733
Louisiana,Rapides,2018,11,4.3609151342236787,6.01
North Carolina,Cumberland,2019,10,4.5617690155743924,6.0097560975609756
Kentucky,Fayette,2017,10,5.0893786959623295,6.00909090909091
Florida,Lee,2016,2,5.9908048717516582,6.0090909090909088
Florida,Brevard,2015,8,4.5601099660258875,6.0090909090909088
South Dakota,Minnehaha,2016,5,4.9262549614379605,6.0083333333333337
Kansas,Sedgwick,2017,5,5.1828510103842129,6.007843137254901
Michigan,Kalamazoo,2018,9,4.37817979038095,6.0071428571428571
Idaho,Ada,2019,1,5.4772413929079722,6.0066666666666659
New York,Erie,2017,11,5.578932460246584,6.0062500000000005
Illinois,Champaign,2018,9,4.2331230785210812,6.006
Michigan,Genesee,2019,5,4.6902315311923148,6.0048780487804878
California,Santa Clara,2017,5,6.0264274357592376,6.0035714285714281
Florida,Orange,2018,10,6.5744229983459048,6.003333333333333
Pennsylvania,Centre,2019,10,4.6121796613775787,6.0032258064516126
Texas,Dallas,2015,11,6.1225716900674865,6.00144927536232
Colorado,Mesa,2018,2,4.5194998528595383,6.0000000000000018
Idaho,Ada,2016,9,5.4460802652352083,6.0
Louisiana,Ouachita,2018,2,4.14104194093905,6.0
Illinois,Rock Island,2017,4,4.7270937194648592,6.0
North Carolina,New Hanover,2015,3,4.7904470264608188,6.0
Idaho,Ada,2016,2,5.3720185726529062,6.0
Louisiana,Jefferson,2016,2,5.9458770827735821,5.9999999999999991
Florida,Escambia,2018,1,5.0722793153796921,5.9999999999999991
New Mexico,Bernalillo,2015,2,5.4722516725929395,5.9987951807228912
Colorado,Denver,2018,5,6.7343002236460325,5.9985365853658541
Florida,Pinellas,2016,8,5.1564370804166382,5.9972972972972975
Rhode Island,Kent,2015,7,5.5239570615698623,5.9971428571428573
Minnesota,Olmsted,2015,10,4.2957429810955512,5.9967741935483874
Massachusetts,Suffolk,2018,3,6.4978977089310126,5.9962962962962951
Florida,Broward,2019,10,6.4201949573921677,5.9939849624060164
Montana,Gallatin,2018,7,5.2198332967830536,5.9935483870967747
California,San Mateo,2015,10,6.6341949373779672,5.9935483870967747
Utah,Washington,2017,8,4.219086557169252,5.9935483870967738
South Dakota,Minnehaha,2018,4,4.9128435510932773,5.9925
South Dakota,Pennington,2015,1,4.4873505196555818,5.9925
Minnesota,Hennepin,2017,6,6.530759180409504,5.99245283018868
Louisiana,Jefferson,2019,10,6.0999650143239643,5.9923076923076923
New Mexico,Bernalillo,2018,4,5.638724810299343,5.9909090909090912
Ohio,Trumbull,2016,3,4.0015173768235046,5.9909090909090912
Colorado,El Paso,2017,11,5.1653808565841732,5.99
Florida,Volusia,2016,5,4.8099702486520322,5.99
Louisiana,Rapides,2018,9,4.2634940417218825,5.9899999999999993
Hawaii,Kauai,2015,5,5.3644159021949962,5.9884615384615385
New York,Suffolk,2016,2,4.92192046335703,5.9875
Alabama,Madison,2018,4,4.9672202597829678,5.9866666666666664
Louisiana,Jefferson,2018,12,6.0377968847871992,5.9866666666666664
California,Santa Barbara,2018,1,4.7191406196952146,5.9862903225806461
Illinois,Rock Island,2015,10,4.8031497230566709,5.9857142857142849
Montana,Missoula,2017,10,4.7930636253959396,5.9852459016393444
Nevada,Clark,2015,3,6.5892067582331508,5.9842696629213474
California,Alameda,2015,7,6.0325321350379246,5.9837398373983737
California,Riverside,2019,3,5.6105973561602687,5.9835555555555553
Washington,King,2019,8,6.7089364780282263,5.9827160493827165
Wisconsin,Outagamie,2016,8,4.6551192178162282,5.98
Florida,Lee,2018,12,5.9769718541567567,5.98
Tennessee,Sullivan,2015,9,4.57705498790256,5.98
Montana,Missoula,2016,10,4.7873329304951415,5.9789473684210517
New York,Albany,2018,6,5.3992496015160247,5.9781818181818194
South Carolina,Charleston,2019,10,5.6437585489514674,5.9759259259259254
Florida,Leon,2019,10,4.8922115123907775,5.975
Utah,Salt Lake,2015,4,6.2305120172282038,5.974747474747474
Colorado,Denver,2019,4,6.7179701626274655,5.9745000000000008
Indiana,Allen,2019,10,4.8676088904482873,5.974074074074073
Wisconsin,Dane,2016,6,5.2079923175791372,5.9733333333333336
Arizona,Maricopa,2019,7,6.5919318840163434,5.9718120805369121
Tennessee,Sullivan,2016,12,4.5341403790424284,5.9714285714285715
Minnesota,Olmsted,2019,8,4.5200903281128424,5.9709677419354836
New York,Orange,2019,1,4.6515299867927844,5.97
Texas,Potter,2018,9,4.781116024785705,5.97
Nevada,Washoe,2018,12,5.5213708659390077,5.9699999999999989
Florida,Volusia,2017,8,4.7969834595219485,5.9699999999999989
Montana,Flathead,2016,12,4.5308653622212463,5.9677419354838719
Florida,Pinellas,2017,6,5.2919900953461809,5.967441860465116
Colorado,El Paso,2016,9,5.077262498853778,5.9666666666666668
New York,Queens,2017,10,6.8775072576217351,5.9657534246575343
Montana,Yellowstone,2016,10,4.8436624982751981,5.9642857142857135
Florida,Orange,2019,4,6.6284970303748185,5.9633333333333338
Pennsylvania,Centre,2016,10,4.4714384073892992,5.9629629629629637
New York,Albany,2019,8,5.4570276002936717,5.9627118644067805
Virginia,Henrico,2019,4,5.5696840092225823,5.9624999999999995
Vermont,Chittenden,2015,5,4.9615444826189536,5.96236559139785
Illinois,Champaign,2016,3,4.1861083798132057,5.9617647058823522
South Dakota,Pennington,2015,4,4.5268688969958806,5.9615384615384608
Florida,Leon,2018,12,4.8255234822972977,5.9615384615384608
Michigan,Kent,2016,10,5.3666881227812055,5.9600000000000009
Tennessee,Blount,2019,4,5.2703829959989488,5.96
California,Sacramento,2016,7,5.9722685794760046,5.9592920353982306
Connecticut,Hartford,2016,6,5.71248386374154,5.9587499999999993
Oregon,Lane,2018,9,4.97229079956833,5.9578947368421051
Ohio,Lucas,2017,5,4.1607985535383545,5.9567567567567563
Washington,King,2018,5,6.6201091841241873,5.9559701492537318
California,Sonoma,2019,7,4.6944560216755562,5.9548387096774187
Florida,Alachua,2015,5,4.5860694430305005,5.953846153846154
Virginia,Henrico,2019,10,5.5926396839838652,5.9520000000000008
Montana,Missoula,2016,4,4.7008940037108058,5.9516666666666662
Florida,Hillsborough,2016,10,6.1569245296138959,5.9505154639175251
Utah,Utah,2019,8,4.2972351018423058,5.95
Texas,Travis,2018,10,6.154684106671783,5.95
Ohio,Montgomery,2018,4,5.1660836058146673,5.948837209302325
Idaho,Ada,2015,11,5.407951470832673,5.9466666666666672
Arizona,Maricopa,2016,7,6.5787190715572477,5.9457337883959038
New York,Suffolk,2018,12,5.1449942893595093,5.9454545454545462
Colorado,El Paso,2017,3,5.0996564746072082,5.94516129032258
Nevada,Washoe,2016,9,5.5053670712921363,5.9442857142857157
Wyoming,Teton,2018,9,4.9181194943739959,5.9439393939393943
Rhode Island,Kent,2016,1,5.3982491163138864,5.9433333333333342
Illinois,Champaign,2019,4,4.2034136800964523,5.9428571428571431
North Carolina,Cumberland,2019,4,4.542564024978776,5.9416666666666664
South Carolina,Charleston,2016,2,5.3559378414636178,5.9405405405405416
California,Monterey,2016,6,4.5325123292903884,5.94
Florida,Palm Beach,2017,1,5.7876630507919371,5.94
North Carolina,Guilford,2015,10,5.23011668678622,5.9399999999999995
Minnesota,Olmsted,2019,6,4.5120303280874108,5.9399999999999995
Illinois,Winnebago,2017,4,4.3451580002694374,5.9399999999999995
Wisconsin,Dane,2018,9,5.2526807347500846,5.9399999999999977
Washington,King,2018,12,6.5803472420836107,5.9392592592592584
Texas,Bexar,2018,12,5.9352623393271049,5.9388235294117644
Texas,Bell,2019,10,4.396216788290972,5.9387096774193555
Wisconsin,Brown,2015,5,4.68628762143644,5.9384615384615387
Louisiana,Lafayette,2017,2,4.4749879809588071,5.9374999999999991
South Dakota,Pennington,2016,2,4.4641913706409992,5.935135135135134
Texas,Nueces,2018,11,4.7651542483040208,5.9338461538461553
Florida,Escambia,2015,12,5.0868330249729992,5.9333333333333336
Ohio,Montgomery,2017,3,5.2474429562305005,5.9333333333333336
South Dakota,Minnehaha,2017,3,4.984693798484229,5.9325
California,Monterey,2019,10,4.6273556136775582,5.9315217391304342
Florida,Alachua,2017,10,4.6303871897955311,5.930769230769231
Minnesota,Hennepin,2016,10,6.4925600925925506,5.9305555555555554
Iowa,Polk,2018,6,5.3931960171437208,5.9303921568627453
